,ID RESTAURANT,GRADE,DBA,Latitude,Longitude,Exponential Smoothed Score,Probabilistic risk Score,Final Cluster,CUISINE DESCRIPTION
7271,50003572,A,TERRACE BAGELS,40.66000471,-73.98070624,15.10979059,17.29045067,0,Bagels/Pretzels
7272,50003586,A,THE LIVE OAK,40.71725328,-73.90188602,10.49424878,12.00878925,2,American
7273,50003600,A,FIVE GUYS FAMOUS BURGERS AND FRIES,40.69371953,-73.98569453,3.548480741,4.060601027,1,Hamburgers
7274,50003603,A,FIVE GUYS FAMOUS BURGERS AND FRIES,40.66837622,-73.98035055,7.682755498,8.791538449,2,Hamburgers
7275,50003664,A,DUNKIN,40.82771189,-73.9256469,12.46925973,14.26883575,3,Donuts
7276,50003685,A,PATISSERIE TOMOKO,40.7174829,-73.95217297,10.76675249,12.32062097,2,Bakery Products/Desserts
7277,50003701,A,MILLER'S ALE HOUSE,40.57592017,-74.16979234,13.59619281,15.55840894,1,American
7278,50003712,A,EL POLLO ENCHILADO,40.60494758,-73.97010917,13.40305612,15.33739857,3,Mexican
7279,50003719,A,NEW WIN HING,40.61443468,-74.06640673,8.967941131,10.26220336,1,Chinese
7280,50003735,A,DUNKIN,40.83569288,-73.94369632,2.128995199,2.436253913,2,Donuts
7281,50003764,A,EL PASO MEXICAN GRILL,40.63601623,-73.96227672,9.833767083,11.25298618,2,Mexican
7282,50003774,A,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,40.6369193,-73.93731076,13.31838716,15.24051011,0,Caribbean
7283,50003778,A,QUE RICO TACO,40.75596535,-73.87880015,10.38436734,11.88304962,1,Tex-Mex
7284,50003808,A,CROCUS,40.68650198,-73.94455475,9.438447011,10.80061312,1,Coffee/Tea
7285,50003842,A,T- 45,40.75724415,-73.98381469,9.194602719,10.52157697,2,American
7286,50003874,B,PALACE OF JAPAN,40.88583408,-73.90993632,20.97136497,23.99797332,3,Japanese
7287,50003914,A,NEW JIN XIN RESATURANT,40.61559834,-73.99375074,7.785604108,8.909230274,1,Chinese
7288,50003918,A,NEW APOLO RESTAURANT,40.71098539,-73.95064826,7.860503581,8.994939313,2,Chinese/Cuban
7289,50003927,A,METRO CAFETERIA & RESTAURANT,40.6675654,-73.99642053,10.38431416,11.88298876,1,Spanish
7290,50003931,A,"DUNKIN', 'BASKIN ROBBINS",40.6219937,-74.02576674,11.15586293,12.76588822,3,Donuts
7291,50003964,A,EMERALD INN,40.7792927,-73.98328575,13.22418528,15.13271292,1,Irish
7292,50003978,A,BONNIE VEE,40.7225018,-73.99204867,12.10749239,13.85485779,3,American
7293,50003984,C,G&B TERMINAL DELI,40.64340217,-73.91546811,27.71803143,31.71832543,0,Sandwiches
7294,50003990,C,NEW CHOY HING RESTAURANT,40.68824122,-73.91593028,26.45599302,30.27414837,1,Chinese
7295,50004028,A,CHIPOTLE MEXICAN GRILL,40.75267949,-73.9830037,10.551753,12.07459254,0,Tex-Mex
7296,50004033,A,CHIPOTLE MEXICAN GRILL,40.74415486,-73.98769018,10.12062356,11.58124207,1,Tex-Mex
7297,50004057,B,UNITED MINERS SOCCER CLUB,40.75465439,-73.91697589,29.73565343,34.02713265,0,Eastern European
7298,50004089,B,ECLAIR BAKERY,40.75658447,-73.9667237,25.0367731,28.65010522,0,Bakery Products/Desserts
7299,50004099,A,JAC MAO CHINESE CUISINE,40.5858349,-74.09274297,11.16161378,12.77246903,0,Chinese
7300,50004130,A,AVENUE P APPETIZER,40.60910049,-73.97028018,10.19793855,11.66971524,1,Jewish/Kosher
7301,50004133,A,FOGO DE CHAO,40.76130542,-73.97798749,12.46340286,14.26213362,3,Brazilian
7302,50004144,A,ONE STAR,40.74413888,-73.99367006,14.02434263,16.04834977,1,American
7303,50004149,A,CHIPOTLE MEXICAN GRILL,40.73652231,-73.99743079,9.115188794,10.43070195,0,Tex-Mex
7304,50004166,A,UNION PIZZA WORKS,40.70714621,-73.92229047,10.48723516,12.00076342,0,Pizza
7305,50004170,A,JAQUELINE'S LOUNGE,40.82910501,-73.87644411,12.55900748,14.37153599,0,Spanish
7306,50004171,A,Buonissima Pizzeria,40.61246079,-73.99006288,3.458997093,3.95820301,1,Pizza
7307,50004183,A,LIMA 33,40.77155457,-73.73472198,4.760637615,5.447697593,2,Peruvian
7308,50004189,A,RAIZES CHURRASCARIA,40.72469982,-73.94799355,12.46340286,14.26213362,3,Portuguese
7309,50004203,A,BULLPEN DELI TWIN DONUT,40.82759912,-73.92527846,12.42723157,14.22074206,3,American
7310,50004211,A,DUNKIN' DONUTS,40.71011469,-74.0075639,6.241004227,7.141712195,1,Donuts
7311,50004213,A,HO WAH RESTAURANT,40.68687816,-73.94485731,4.873280685,5.576597423,2,Chinese
7312,50004221,A,INSOMNIA COOKIES,40.72969611,-74.00072522,8.116328446,9.287685079,1,Bakery Products/Desserts
7313,50004244,A,ANALOGUE,40.73264944,-73.99727939,9.994760095,11.43721386,0,American
7314,50004261,A,BABY'S ALL RIGHT,40.71023539,-73.96350783,7.118599165,8.145962511,2,American
7315,50004269,A,PERGOLA 36,40.74549447,-73.98925982,18.96105958,21.69753865,2,Mediterranean
7316,50004276,A,OCABANON,40.74840976,-73.99422185,10.50447038,12.02048604,2,French
7317,50004296,A,FOUR SEASONS HOTEL NEW YORK,40.76205064,-73.97179277,6.669660683,7.632232778,2,American
7318,50004304,A,OASIS COFFEE SHOP,40.80761597,-73.88949211,11.97831653,13.70703914,2,Mexican
7319,50004307,A,KFC,40.73384018,-73.87157703,10.48723516,12.00076342,0,American
7320,50004317,A,KENNEDY FRIED CHICKEN,40.85439773,-73.90202273,11.81187494,13.51657654,1,Chicken
7321,50004322,A,RICO POLLO II RESTAURANT,40.68372645,-73.87187222,15.83337388,18.11846222,1,Spanish
7322,50004334,A,CHOP'T,40.77376916,-73.95767808,6.33250103,7.246413907,2,Salads
7323,50004337,A,PANINI LA CAFE,40.70633412,-73.96063174,12.65067975,14.4764385,1,Jewish/Kosher
7324,50004351,A,IL PORTO BRICK OVEN RISTORANTE,40.6973664,-73.96765495,9.91446557,11.34533115,2,Italian
7325,50004377,A,AREPAS CAFE,40.75576248,-73.92799428,9.785158484,11.19736234,1,Latin American
7326,50004403,A,SWALLOW CAFE,40.71792042,-73.95488906,10.15673311,11.62256298,3,Coffee/Tea
7327,50004412,A,BONDURANTS,40.77703037,-73.9518448,12.3855575,14.17305354,2,American
7328,50004436,A,CHECKERS,40.69691925,-73.93567457,9.687523091,11.08563611,1,Hamburgers
7329,50004442,B,BAKERY ON 3RD CAFE,40.790389,-73.9455188,23.87779764,27.32386526,0,Bakery Products/Desserts
7330,50004449,A,BROTHER'S PIZZA,40.867222,-73.89676119,5.070443999,5.802215544,2,Pizza
7331,50004464,A,MAMA'S EMPANADAS,40.75587848,-73.88235927,12.17647593,13.93379711,0,Latin American
7332,50004472,A,PISILLO ITALIAN PANINI,40.71044132,-74.00752426,7.861544546,8.996130512,1,Italian
7333,50004473,A,LOFT,40.64831283,-73.7882815,7.602020279,8.699151444,2,American
7334,50004498,A,PEACHWAVE FROZEN YOGURT,40.85546028,-73.88741325,9.994760095,11.43721386,0,Frozen Desserts
7335,50004512,A,TIO LUCA,40.81170331,-73.94262571,9.954956139,11.39166536,3,Spanish
7336,50004552,A,"THE LITTLE BEET , MELT SHOP",40.76036734,-73.98153257,10.74274652,12.29315043,1,American
7337,50004560,A,ROSE BAKERY,40.74406898,-73.98174281,7.628368056,8.729301757,2,French
7338,50004578,A,LUCKY CHICKEN,40.73623768,-73.97886905,11.99388888,13.72485891,0,Chicken
7339,50004593,B,THE LANGHAM,40.75003086,-73.98340861,22.50816302,25.7565636,0,American
7340,50004599,C,BELLA PIZZA OF BRONX,40.85473582,-73.89040761,33.61844169,38.47028879,0,Pizza
7341,50004613,A,AMARIN CAFE,40.72339171,-73.95058492,12.22951946,13.99449593,2,Thai
7342,50004619,A,TASTY DUMPLING,40.71488534,-73.99961763,9.994760095,11.43721386,0,Chinese
7343,50004620,A,SAKETUMI,40.69490055,-73.99475661,12.31423307,14.0914355,1,Asian/Asian Fusion
7344,50004623,A,SCHNIPPERS,40.75691801,-73.97206567,8.562631586,9.798399134,1,Italian
7345,50004633,A,EAST BUFFET & RESTAURANT,40.7550745,-73.82814304,12.53962192,14.34935269,1,Chinese
7346,50004655,A,RAMONA,40.72997648,-73.95762301,2.816005309,3.22241401,1,American
7347,50004681,A,THE CLAM,40.73042876,-74.00680851,4.250203261,4.863596844,1,American
7348,50004682,A,I LOVE PIZZA,40.82101368,-73.91247764,8.574347416,9.811805804,1,Pizza
7349,50004698,A,ROSEBANK PIZZA,40.61016009,-74.06325107,8.107244334,9.277289939,1,Pizza
7350,50004710,A,"DUNKIN', 'BASKIN ROBBINS",40.79279536,-73.80716352,11.19498059,12.81065138,1,Donuts
7351,50004740,A,THAI CAFE,40.7310512,-73.95441468,10.90407104,12.47775747,0,Thai
7352,50004792,A,J'S WONG,40.67394989,-73.9567683,6.918440234,7.916916443,2,Chinese
7353,50004805,A,CHINA DRAGON EXPRESS,40.68247138,-73.86882078,6.010200996,6.87759921,1,Chinese
7354,50004812,A,CHINA GARDEN,40.82968052,-73.87562277,7.547318409,8.636554945,1,Chinese
7355,50004817,A,STARBUCKS,0,0,10.70625754,12.25139533,1,Coffee/Tea
7356,50004836,A,MITOUSHI SUSHI ASIAN FUSION,40.5966611,-73.96107475,10.60360039,12.13392259,0,Asian/Asian Fusion
7357,50004837,A,CHUCK E. CHEESE'S,40.82346088,-73.93099917,9.336396445,10.68383451,2,Pizza
7358,50004839,A,MAMA PHO & SoJuice,40.7111903,-73.9484983,11.57437452,13.24479982,0,Southeast Asian
7359,50004862,A,UP THAI,40.76982218,-73.95762644,3.387483254,3.876368223,1,Thai
7360,50004863,A,HUNGRY GHOST COFFEE BAR AT FULTON,40.68594965,-73.97352698,11.18664721,12.80111531,0,Coffee/Tea
7361,50004877,A,AMERICAN CHEEZ,40.66314809,-73.98470989,7.489152161,8.569994086,3,American
7362,50004900,A,C J's BAR & LOUNGE,40.67180851,-73.84309179,5.013431603,5.736975063,1,American
7363,50004905,A,TARROS BAR,40.75166758,-73.85553902,12.54306004,14.35328701,1,Spanish
7364,50004906,A,MIANSAI,40.72085247,-73.99949494,11.82231525,13.5285236,2,Coffee/Tea
7365,50004923,A,ARUNEE THAI,40.74938702,-73.88774119,10.11352042,11.57311379,3,Thai
7366,50004932,B,CONGRESS,40.68685008,-73.99374764,15.59234787,17.8426511,2,American
7367,50004933,C,MEE NOODLE SHOP,40.73086411,-73.98292269,44.15516718,50.52768503,0,Chinese
7368,50004934,A,RICHI RICH PALACE,40.69193363,-73.8355365,10.43430345,11.94019255,0,Asian/Asian Fusion
7369,50004943,A,CASPIY,40.58787038,-73.95580533,11.03553304,12.6281922,0,Russian
7370,50004999,A,RASA,40.73274552,-73.99750671,11.07513239,12.67350657,0,Asian/Asian Fusion
7371,50005003,A,DOUGHNUTTERY,40.74214071,-74.00604105,9.994760095,11.43721386,0,American
7372,50005056,A,L'UNIQUE BAR & RESTAURANT,40.64245569,-73.94866326,7.562059573,8.653423568,1,Caribbean
7373,50005058,A,XIAO LE YUAN BAKERY,40.64104997,-74.01451754,6.017502895,6.885954926,1,Chinese
7374,50005059,A,FREEHOLD,40.71362046,-73.96599854,10.33106037,11.82204933,3,American
7375,50005067,A,AMERICAN WHISKEY,40.74904378,-73.99381396,2.816005309,3.22241401,1,American
7376,50005068,A,JALAPENO KING,40.66041243,-73.99437367,11.54171711,13.20742926,1,Tex-Mex
7377,50005075,A,APPLE JACK DINER,40.76456968,-73.98228588,12.17647593,13.93379711,0,American
7378,50005081,B,NEW WOKS KITCHEN,40.73980709,-73.81513016,17.22580283,19.71184791,1,Chinese
7379,50005085,A,EL NUEVO TINA RESTAURANT,40.81366915,-73.95650017,5.290496588,6.054026342,1,Spanish
7380,50005087,A,BEIJA-FLOR,40.75442375,-73.93372027,7.89132589,9.030209929,2,Brazilian
7381,50005093,A,SUBWAY,40.77123343,-73.90379548,9.994760095,11.43721386,0,Sandwiches
7382,50005098,A,DUNKIN,40.81364429,-73.95607751,12.12599678,13.87603276,1,Donuts
7383,50005104,A,AYA SUSHI,40.75561461,-73.9918931,11.95328932,13.67839998,3,Japanese
7384,50005125,A,GOOD TASTE #1,40.67186829,-73.94195338,5.12208166,5.861305605,1,Chinese
7385,50005131,A,ANDREA'S CHICKEN,40.724153,-73.90438322,12.06248983,13.80336042,1,Peruvian
7386,50005142,B,EMPIRE STEAKHOUSE,40.76425689,-73.98299713,21.827462,24.97762313,0,Steakhouse
7387,50005151,A,GREEK FAMILY KITCHEN,40.73367497,-73.75880364,12.46340286,14.26213362,3,Greek
7388,50005163,A,FORTUNE BAKERY,40.63762242,-74.00735027,10.25692878,11.737219,1,Chinese
7389,50005165,B,SIMON'S BBQ II,40.63981288,-74.00506969,24.59239236,28.14159101,1,Barbecue
7390,50005184,A,HIBINO LIC,40.74281705,-73.95208615,9.680809967,11.07795414,3,Japanese
7391,50005189,A,CONVENE,40.75098522,-73.97848538,5.135254489,5.876379549,3,Continental
7392,50005205,B,DOUBLE DUTCH ESPRESSO,40.80591986,-73.95425484,16.70926202,19.12075941,0,Coffee/Tea
7393,50005214,C,BROOKLYN SAFE HOUSE/EDENS,40.72884556,-73.95741447,32.3869439,37.06106001,3,American
7394,50005257,A,DUNKIN,40.71406791,-73.95098866,10.33603582,11.82774284,1,Donuts
7395,50005258,A,DUNKIN,40.71836319,-73.81746978,5.373081927,6.14853048,1,Donuts
7396,50005259,A,KENNEDY FRIED CHICKEN & PIZZA,40.89852618,-73.85421662,13.2324679,15.14219089,2,Chicken
7397,50005269,A,NO. 1 CHINESE RESTAURANT,40.67462786,-73.95004078,11.25162945,12.87547586,2,Chinese
7398,50005277,A,PIZZA VINO,40.64831283,-73.7882815,8.607230844,9.849435002,0,Pizza
7399,50005287,A,BLEND,40.74836884,-73.95681005,7.628368056,8.729301757,2,Latin American
7400,50005295,A,LIVING ROOM RESTAURANT AND LOUNGE,40.59646793,-73.97772157,12.88820103,14.74823908,2,Middle Eastern
7401,50005299,A,ACEY DUCEY'S,40.71058712,-73.8516318,12.04114113,13.77893065,1,American
7402,50005306,A,GOU BANG ZI CHICKEN,40.75977791,-73.82923543,13.01043431,14.88811319,1,Chinese
7403,50005320,B,FU ZHOU WEI ZONG WEI,40.71373788,-73.9940914,16.63672675,19.03775578,0,Chinese
7404,50005331,A,VIVID CABARET,40.75112899,-73.98503249,12.08210372,13.825805,1,American
7405,50005341,A,FRIEND RESTAURANT,40.68785726,-73.8333795,9.130999598,10.44879459,2,Chinese
7406,50005345,A,MIKAKU,40.72123944,-73.99676758,2.421024866,2.770429594,2,Japanese
7407,50005349,A,YANKY'S PIZZA,40.63318312,-73.98328285,5.233507889,5.988812978,1,Jewish/Kosher
7408,50005351,A,CHIPOTLE MEXICAN GRILL,40.69345621,-73.98722718,10.78942759,12.34656856,3,Tex-Mex
7409,50005384,C,YUMMY YUMMY,40.63465759,-74.13562815,33.5688114,38.41349581,0,Chinese
7410,50005390,B,JUMBO PIZZA,40.82815015,-73.94918069,14.53007011,16.62706435,0,Pizza
7411,50005395,A,SOY SAUCE,40.7324663,-73.82481705,6.600160861,7.552702673,1,Chinese
7412,50005398,A,PEKING CHINESE RESTAURANT,40.73418543,-73.78353688,10.5775952,12.10416432,1,Chinese
7413,50005405,A,ARIA,40.76381833,-73.98778761,10.48723516,12.00076342,0,Italian
7414,50005413,A,SUBWAY,40.55307625,-74.19173173,6.206371881,7.102081673,3,Sandwiches
7415,50005414,A,STARBUCKS,40.86567238,-73.9268914,4.530439143,5.184276648,1,Coffee/Tea
7416,50005465,A,THE JOHNSON'S,40.7057912,-73.92364099,13.02482599,14.9045819,3,American
7417,50005477,A,CHINA FUN CHINESE RESTAURANT,40.68435288,-73.84564017,11.91625383,13.6360195,1,Chinese
7418,50005479,A,NEW MING'S KITCHEN,40.73709735,-73.86601728,12.32325232,14.10175641,0,Chinese
7419,50005481,A,LUCKY KITCHEN,40.67268474,-73.9390795,11.36788273,13.00850693,0,Chinese
7420,50005485,A,EMILIO SUPER BAKERY,40.83824699,-73.91870346,10.38431416,11.88298876,1,Bakery Products/Desserts
7421,50005487,A,EMPIRE KITCHEN .,40.67204501,-73.92487661,11.64964576,13.33093427,0,Chinese
7422,50005494,B,CHUBBY BURGERS CHICKEN & PIZZA,40.77215564,-73.92596912,15.44983335,17.67956873,1,Hamburgers
7423,50005498,A,KENNEDY FRIED CHICKEN,40.84418069,-73.91433733,12.39953089,14.18904358,2,Chicken
7424,50005499,A,CHECKERS,40.7143856,-74.0067744,5.361965046,6.1358092,1,Hamburgers
7425,50005503,A,PEARL OF CHINA,40.62484987,-74.03047616,12.53002031,14.33836537,2,Chinese
7426,50005515,A,TWO BOOTS,40.71687807,-73.95661048,12.38957666,14.17765275,3,Pizza
7427,50005517,A,BLACK CRESCENT,40.71885332,-73.98517324,11.51847841,13.18083673,2,American
7428,50005527,A,CHO-KO RESTAURANT,40.7249744,-73.98721029,2.816005309,3.22241401,1,Japanese
7429,50005543,A,LAS PALMAS RESTAURANT,40.83753119,-73.94234676,17.99858946,20.59616387,3,Mexican
7430,50005544,A,DUNKIN,40.75216358,-73.98370043,9.421927217,10.78170917,1,Donuts
7431,50005547,A,DUNKIN',40.75098622,-73.98474379,13.05513105,14.93926061,1,Donuts
7432,50005556,A,SUMAC,40.62643267,-74.12985102,12.32325232,14.10175641,0,Mediterranean
7433,50005564,A,WOGIES BAR & GRILL,40.7074792,-74.01316145,5.867417696,6.714209282,2,American
7434,50005591,A,CHINA MIA,40.85847479,-73.86755406,7.244800514,8.290377365,2,Chinese
7435,50005592,C,JR SUSHI 2,40.71519511,-74.00950519,31.47019915,36.01200974,3,Japanese
7436,50005601,B,CONGEE VILLAGE,40.71867274,-73.99063139,16.12785239,18.45544017,2,Chinese
7437,50005612,A,LA BAGUETTE SHOP,40.64047935,-73.9484558,9.468588921,10.83510514,2,Bakery Products/Desserts
7438,50005642,A,BAGELS AND MORE,40.78083762,-73.95249921,12.32325232,14.10175641,0,Bagels/Pretzels
7439,50005643,A,NEW BOE LEE,40.85446851,-73.86607997,12.59911335,14.41742998,1,Chinese
7440,50005649,A,NPR FOOD SOLUTIONS,40.84674523,-73.84871369,7.959306812,9.108001926,3,American
7441,50005654,A,ALLERTON RESTAURANT,40.86547316,-73.86460069,7.406222508,8.475095942,2,American
7442,50005664,A,UNION SQUARE SPORTS & ENTERTAINMENT AT THEATRE FOR A NEW AUDIENCE,40.68734774,-73.97828604,7.612383238,8.711009995,2,Sandwiches
7443,50005669,A,JAX INN DINER,40.75459196,-73.8944387,11.7780298,13.47784683,0,American
7444,50005685,B,KING'S WOK,40.67032285,-73.93653304,22.64396225,25.91196152,0,Chinese
7445,50005692,A,LAYALY CAFE,40.75739543,-73.91563692,6.509195458,7.448609052,2,Mediterranean
7446,50005693,A,LEE'S RESTAURANT,40.85508901,-73.88667283,11.75945508,13.45659139,0,Chinese
7447,50005707,A,HANA SUSHI,40.62109346,-74.02558268,7.674917301,8.782569036,2,Japanese
7448,50005710,A,SOJU HAUS,40.74699545,-73.98559643,10.97931408,12.56385966,1,Korean
7449,50005741,A,MOON & FLOWER HOUSE,40.63726527,-74.01130639,10.27267325,11.75523572,1,Chinese
7450,50005760,A,BLUESTONE LAKESIDE CAFE,40.65823284,-73.96336338,11.88807069,13.60376893,3,American
7451,50005772,A,NO 1 RESTAURANT,40.69217009,-73.90671549,11.36803806,13.00868467,1,Chinese
7452,50005783,C,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,40.6654633,-73.75441213,37.77079433,43.22191312,0,Caribbean
7453,50005796,A,BURGER KING,40.76444138,-73.93244678,7.959306812,9.108001926,3,Hamburgers
7454,50005809,A,TAIWAN PORK CHOP HOUSE,40.71425128,-73.9978573,12.5945677,14.4122283,3,Chinese
7455,50005823,A,TAVERN ON THE GREEN,0,0,12.5828967,14.39887293,0,American
7456,50005848,A,IPPUDO,40.73094732,-73.99043482,11.7126316,13.40301029,1,Japanese
7457,50005855,A,MEX CARROLL'S DINER,40.6854696,-74.00249512,8.194148679,9.376736406,2,American
7458,50005876,A,DEEP INDIAN KITCHEN,40.74198678,-73.99060645,6.838032789,7.824904515,1,Indian
7459,50005889,A,LOVING HUT,40.71250416,-73.94097639,2.816005309,3.22241401,1,Vegetarian
7460,50005892,B,KENNEDY FRIED CHICKEN,40.87663372,-73.82985625,20.1113689,23.01386176,1,Chicken
7461,50005897,A,TI AMO PIZZA,40.6011156,-74.17641066,14.59064927,16.69638635,0,Pizza
7462,50005943,A,GIARDINI PIZZA,40.67952161,-73.99533108,9.994760095,11.43721386,0,Pizza
7463,50005944,A,THE MOONLIGHT MILE,40.73232064,-73.95798233,9.390650534,10.7459186,3,American
7464,50005954,A,ALTESI RISTORANTE,40.7668726,-73.96953441,7.694475319,8.804949687,1,Italian
7465,50005981,A,AROMA DE CAFE BAKERY,40.74330061,-73.88370961,11.91790064,13.63790398,2,Latin American
7466,50005983,A,SUSHI SEKI,40.74433113,-73.99623956,7.265651125,8.314237156,2,Japanese
7467,50005991,A,SAKE RESTAURANT,40.5998897,-73.99045367,12.09765667,13.84360257,2,Japanese
7468,50006011,A,UNIVERSITY CENTER CAFE,40.73564934,-73.99385851,9.833083713,11.25220418,0,American
7469,50006045,A,DREAM CAFE,40.76755382,-73.91202109,7.798572226,8.924069964,2,Middle Eastern
7470,50006046,A,LITTLE CAESARS,40.65343981,-73.88680766,10.19002109,11.66065512,1,Pizza
7471,50006070,A,MCDONALD'S,40.74932162,-73.862914,9.174010204,10.49801253,0,Hamburgers
7472,50006073,A,MCDONALD'S,40.751002,-73.87050797,12.38808282,14.17594331,0,Hamburgers
7473,50006083,A,MCDONALD'S,40.74938079,-73.88423311,8.126670937,9.299520208,1,Hamburgers
7474,50006098,A,SCALINO G.P.,40.72459147,-73.95127312,12.17374909,13.93067673,0,Italian
7475,50006102,A,LUCKY LYNDON,40.74548768,-73.97966367,12.04114113,13.77893065,1,American
7476,50006109,A,THE NEW RANCH,40.82946273,-73.8747451,9.840733125,11.26095756,3,American
7477,50006114,A,MALECON RESTAURANT,40.84629584,-73.93842833,9.707919954,11.10897666,2,Spanish
7478,50006115,A,ZOILITA RESTAURANT,40.72055933,-73.80923846,7.839545383,8.970956408,2,Spanish
7479,50006129,A,DUNKIN,40.65910181,-73.98147421,6.504387905,7.443107668,2,Donuts
7480,50006176,A,MAMA LUPE RESTAURANT,40.74749373,-73.86302244,6.951669287,7.954941146,2,Latin American
7481,50006190,A,CHECKERS,40.6787143,-73.86689215,13.22805299,15.13713882,2,Hamburgers
7482,50006206,A,HUMMUS KITCHEN,40.76434264,-73.98830735,9.994760095,11.43721386,0,Mediterranean
7483,50006211,A,DISTRICT TAP HOUSE,40.75407192,-73.99015356,8.706169813,9.962652942,3,American
7484,50006213,A,SWEETS LABORATORY BY HANAMIZUKI,40.74719914,-73.99134195,10.29197171,11.77731935,0,Japanese
7485,50006225,A,EL MOLINA TEO RESTAURANT,40.83068453,-73.91037623,10.48723516,12.00076342,0,Latin American
7486,50006227,A,RITAS,40.763909,-73.9886251,7.798498396,8.923985479,0,American
7487,50006230,A,SARKURA JAPAN,40.7073728,-73.79611127,10.22917509,11.70545986,0,Japanese
7488,50006232,A,LITTLE CAESARS,40.90374688,-73.85013537,10.38431416,11.88298876,1,Pizza
7489,50006236,A,FRENCH LOUIE,40.68816986,-73.98806114,12.21166529,13.97406503,2,French
7490,50006252,A,DIG INN SEASONAL MARKET,40.80559995,-73.96564073,12.78115447,14.62574345,2,American
7491,50006255,A,FOREST HILL STATION HOUSE,40.71978711,-73.8450347,9.994760095,11.43721386,0,American
7492,50006260,A,WHITE OAK TAVERN,40.73025042,-73.9946131,12.32325232,14.10175641,0,American
7493,50006264,A,BUNNA CAFE,40.70505557,-73.92782925,5.258579358,6.017502787,1,Ethiopian
7494,50006265,A,LUNG HWA,40.76257187,-73.80178602,7.578471776,8.672204397,1,Chinese
7495,50006271,A,DUNKIN,40.69172528,-73.76216173,8.736985284,9.997915732,3,Donuts
7496,50006275,A,GO CATERING,40.71955416,-74.00295095,6.739685856,7.712364054,1,American
7497,50006285,A,DUNKIN',40.76364459,-73.98159664,7.061122101,8.080190299,1,Donuts
7498,50006286,A,CIBAO,40.68579317,-73.99110477,17.71875445,20.27594279,0,Spanish
7499,50006298,A,BLACKWELLS,40.75433818,-73.97310627,10.15673311,11.62256298,3,American
7500,50006310,A,CLAW DADDY'S,40.72198271,-73.98825348,12.92373748,14.78890419,3,Seafood
7501,50006311,A,MAMA PISCO KITCHEN,40.73118697,-73.90014073,9.963883464,11.40188108,2,Peruvian
7502,50006323,A,LA ISLA RESTAURANT,40.69882124,-73.91823941,10.02469856,11.47147307,3,Spanish
7503,50006329,A,L'ARTE DEL GELATO,40.74186904,-74.00471301,10.17004821,11.63779973,1,Frozen Desserts
7504,50006337,A,D ELICI,40.70963155,-74.00832491,9.963883464,11.40188108,2,American
7505,50006339,A,DUNKIN,40.61292783,-74.00032776,8.642365028,9.889639786,3,Donuts
